"","fips_code","total_cases_per_100k","total_deaths_per_100k","E_TOTPOP","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MINRTY","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EP_NOINT"
"1006","21039",28774.5713090757,501.882057716437,4782,33.1,4.2,21.2,13.1,7.3,20.1,23.2,16.9,5.6,0.1,7.7,0.7,18.6,3.2,2.6,1.2,12.8
"1007","21041",40278.5463936543,516.509869027855,10842,28.9,6.7,24.8,17.3,8.9,16.1,26.6,17.5,8.8,1.7,12.7,1.2,20,3.4,6,2.8,24.2
"1008","21043",46005.0241835702,472.423231224926,26671,35.7,6,17.2,18.8,9.6,19.6,22.1,21.9,4.8,0,4.8,1.6,26.9,0.8,7,2.5,25.4
"1009","21045",34324.426044411,539.455526282775,15942,40.1,10.4,19.7,22.7,12.9,20.6,22.9,18.3,3.8,0.7,5.8,0.9,23.1,3.4,8.1,2.8,21.8
"1010","21047",28059.808152159,332.572904928126,72766,32.7,7.6,33.7,13.7,8.7,12.4,27.5,18.7,10.2,1.1,35.3,4,7.9,2.1,7.2,7.7,19.4
"1011","21049",39905.6833888934,238.501775212077,36897,22.4,5.2,25.8,11,4.3,18.1,22.3,18.5,6.2,0.8,10.9,2.8,8.6,1.9,6.6,1.3,12.8
"1012","21051",48130.105304596,556.047633106978,20322,45.1,10,20.9,27.9,5.4,15.8,20.7,29,8,0.2,8.6,1,30.6,2.1,12,7,21.7
"1013","21053",53318.9887036041,634.749865519097,9295,36.6,5.6,18.8,19.1,6.2,20,21.5,24.5,5,0.9,6.4,2,27.6,1.8,6.1,1.5,26.4
"1014","21055",32063.7041986858,668.225860340796,8979,30.6,3.4,18,13.6,12,20.5,22.3,31.4,5.5,0.1,5.6,0.5,14.1,2.1,5.7,2.6,25.9
"1015","21057",47171.0746568463,619.350518915299,5974,39.1,3.8,28.3,19.6,10.3,22,21.5,18.8,3.8,0.5,7,1.7,23.5,2.5,9.9,1.5,25
"1016","21059",38300.1671265887,452.796455361653,102916,23.3,4.1,23.2,8.8,5.1,17.2,24.3,16.5,6.3,1.3,13.4,6.1,5,3.2,6.9,2.9,11.6
"1017","21061",27588.471959931,500.862139748748,12179,27.6,6.8,12.5,18.4,8.3,21.3,18.6,26.3,3.6,0,4.8,1,35.5,1.4,3.8,2.1,16.4
"1018","21063",51775.5489292491,311.737598265112,7378,38.9,6,22.7,24.6,8.2,20.5,17.3,27.4,4.7,0,4.5,1.7,38.4,2.6,6.9,17.7,25.3
"1019","21065",38011.0340925166,417.315037487622,14138,34.8,8.7,24.7,23.5,4.9,19.2,21.7,28.9,9.6,0.9,4,2.5,18.7,1.2,8,0.8,22.9
"1020","21067",38850.0852849264,235.622953473027,321276,23,5,28.9,7.8,6.9,14.2,20.6,12.5,5.3,2.6,30.4,18.3,0.9,2,7.2,3.7,9.2
"1021","21069",34100.986036662,489.709483157965,15111,34,8.4,17.5,18.6,8.6,18.2,24.5,20.7,5.6,0.2,5.5,0.6,31.7,3.1,8.9,0.4,23.5
"1022","21071",48208.4963666853,729.457797652319,35780,40.2,6.8,25.7,20.7,4.8,18.8,22.2,25.9,4.6,0.2,3.6,2.4,30.2,1.1,8.6,2.4,20.3
"1023","21073",36821.758135017,382.710053423993,51475,21.7,4.8,23.6,8.1,6.9,18.1,20.9,17.6,8.5,1.6,18.9,8.1,5.4,1.8,5.8,3.5,16.7
"1024","21075",23256.1728395061,540.123456790123,6480,40.4,5.6,29.2,19.6,5.8,21,21.3,21.8,11.1,0,30.2,2.8,4.9,4.6,14.1,7.4,15.7
"1025","21077",32706.4220183486,665.1376146789,8720,31,3.7,23.2,15.4,9.5,13.5,22.5,16.7,4.9,0.2,12.1,4.6,26.4,4.1,3.3,1.6,18.4
"1026","21079",35627.365356623,558.951965065502,17175,29.4,5.3,19.9,15.1,7.3,18.5,21.6,16.9,5.5,0.5,7.4,0.2,10.6,1.9,4.7,0.7,16
"1027","21081",40542.1566673311,294.997010165438,25085,22.6,4.5,18.4,11.1,4.8,14,26.5,17.4,6.5,0,7.4,2.8,24.2,1,5.6,1.3,15.3
"1028","21083",37786.4363368846,566.742050625323,36701,31.4,3.7,24.2,9.9,6.9,18.3,23.9,19.1,3.5,0.6,15,2.3,11.6,2.8,5.9,1.6,18.7
"1029","21085",38447.0054789344,578.122047987908,26465,30.2,4.8,21.7,16.4,6.3,17.8,23.8,19.9,6.1,0.3,4.9,1.7,17.3,2.1,5,1.6,24
"1030","21087",44311.484193606,482.228969458832,11198,36.3,9.5,18.5,17.1,8.3,20.1,21.2,25.4,8.9,0.4,6.1,0.5,17.8,2,4.6,1.2,22.2
"1031","21089",47940.2002621817,465.790868267648,35853,24.1,6.2,18.2,10.1,5.7,21.4,21.4,20.5,4.4,0.2,4.7,1.6,11.7,1.2,4.6,1.2,17.2
